Bennedict Mathurin, 
Aaron Nesmith, 
Isaiah Jackson, 
T.J. McConnell, 
Oscar Tshiebwe, 
Kendall Brown, 
Ben Sheppard, 
Jarace Walker, 
Isaiah Wong, 
Jordan Nwora,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tyrese Haliburton, 
Buddy Hield, 
Obi Toppin, 
Myles Turner, 
Bruce Brown, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bennedict Mathurin, 
Aaron Nesmith, 
Isaiah Jackson, 
T.J. McConnell, 
Oscar Tshiebwe, 
Kendall Brown, 
Ben Sheppard, 
Jarace Walker, 
Isaiah Wong, 
Jordan Nwora,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Haliburton,35:16,.653,.643,.571,.214,0.0,3.9,1.6,62.1,1.3,1.8,16.4,21.0,119,121,
Buddy Hield,32:21,.364,.364,.818,.000,2.9,17.0,8.5,19.4,1.4,0.0,15.4,16.3,75,119,
Obi Toppin,29:09,.591,.591,.636,.000,3.2,4.7,3.8,0.0,0.0,0.0,0.0,15.3,111,124,
Myles Turner,25:13,.392,.318,.455,.364,3.7,32.6,15.3,6.5,1.8,0.0,13.6,23.7,75,114,
Bruce Brown,19:25,.222,.222,.222,.000,0.0,14.1,5.7,8.2,4.7,3.3,0.0,18.8,51,110,
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bennedict Mathurin,30:09,.668,.500,.455,.818,0.0,9.1,3.7,0.0,1.5,2.1,0.0,20.1,138,119,
Aaron Nesmith,26:29,.573,.450,.500,.700,3.5,10.4,6.2,6.5,1.7,0.0,7.1,21.5,113,119,
Isaiah Jackson,18:38,.579,.333,.000,1.000,5.0,29.4,14.8,0.0,0.0,13.7,10.4,21.0,113,110,
T.J. McConnell,17:30,.337,.273,.000,.182,15.8,7.8,12.6,92.2,7.8,0.0,0.0,27.5,108,107,
Kendall Brown,1:10,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0,125,
Ben Sheppard,1:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,
Oscar Tshiebwe,1:10,.568,,,,79.1,0.0,47.3,0.0,0.0,0.0,0.0,30.5,153,125,
Jarace Walker,1:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,
Isaiah Wong,1:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,
Jordan Nwora,Did Not Play
Team Totals,240,.498,.421,.432,.347,17.3,65.7,36.8,77.1,9.5,9.3,7.6,100.0,103.3,116.6,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis,40:37,16,24,.667,0,0,,9,13,.692,5,15,20,5,0,4,4,2,41,
LeBron James,34:52,10,21,.476,0,1,.000,4,5,.800,1,10,11,4,2,0,6,5,24,
Cam Reddish,33:19,4,7,.571,1,3,.333,0,0,,2,1,3,1,0,3,3,5,9,
D'Angelo Russell,31:53,6,15,.400,0,3,.000,1,2,.500,1,3,4,7,1,1,2,1,13,
Taurean Prince,18:59,2,3,.667,1,2,.500,1,1,1.000,0,3,3,2,0,0,1,4,6,
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Austin Reaves,27:33,9,15,.600,0,3,.000,10,12,.833,0,2,2,3,0,0,0,1,28,
Max Christie,19:29,0,1,.000,0,1,.000,2,2,1.000,0,2,2,1,1,0,1,1,2,
Jarred Vanderbilt,15:46,0,1,.000,0,0,,0,0,,0,4,4,1,1,2,0,1,0,
Rui Hachimura,8:37,0,1,.000,0,0,,0,0,,2,0,2,0,0,0,0,3,0,
Jaxson Hayes,7:23,0,0,,0,0,,0,0,,1,3,4,1,0,0,1,1,0,
Jalen Hood-Schifino,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,
Maxwell Lewis,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
Christian Wood,Did Not Play
Team Totals,240,47,88,.534,2,13,.154,27,35,.771,12,43,55,25,5,10,18,25,123,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis, 
LeBron James, 
Cam Reddish, 
D'Angelo Russell, 
Taurean Prince, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Austin Reaves, 
Max Christie, 
Jarred Vanderbilt, 
Rui Hachimura, 
Jaxson Hayes, 
Jalen Hood-Schifino, 
Maxwell Lewis, 
Christian Wood,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis, 
LeBron James, 
Cam Reddish, 
D'Angelo Russell, 
Taurean Prince, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Austin Reaves, 
Max Christie, 
Jarred Vanderbilt, 
Rui Hachimura, 
Jaxson Hayes, 
Jalen Hood-Schifino, 
Maxwell Lewis, 
Christian Wood,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis, 
LeBron James, 
Cam Reddish, 
D'Angelo Russell, 
Taurean Prince, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Austin Reaves, 
Max Christie, 
Jarred Vanderbilt, 
Rui Hachimura, 
Jaxson Hayes, 
Jalen Hood-Schifino, 
Maxwell Lewis, 
Christian Wood,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis, 
LeBron James, 
Cam Reddish, 
D'Angelo Russell, 
Taurean Prince, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Austin Reaves, 
Max Christie, 
Jarred Vanderbilt, 
Rui Hachimura, 
Jaxson Hayes, 
Jalen Hood-Schifino, 
Maxwell Lewis, 
Christian Wood,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis, 
LeBron James, 
Cam Reddish, 
D'Angelo Russell, 
Taurean Prince, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Austin Reaves, 
Max Christie, 
Jarred Vanderbilt, 
Rui Hachimura, 
Jaxson Hayes, 
Jalen Hood-Schifino, 
Maxwell Lewis, 
Christian Wood,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis, 
LeBron James, 
Cam Reddish, 
D'Angelo Russell, 
Taurean Prince, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Austin Reaves, 
Max Christie, 
Jarred Vanderbilt, 
Rui Hachimura, 
Jaxson Hayes, 
Jalen Hood-Schifino, 
Maxwell Lewis, 
Christian Wood,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Davis,40:37,.690,.667,.000,.542,16.9,34.1,27.2,21.0,0.0,8.8,11.9,32.8,134,97,
LeBron James,34:52,.517,.476,.048,.238,3.9,26.5,17.4,16.6,2.6,0.0,20.5,33.1,94,100,
Cam Reddish,33:19,.643,.643,.429,.000,8.2,2.8,5.0,3.5,0.0,8.0,30.0,11.9,98,107,
D'Angelo Russell,31:53,.409,.400,.200,.133,4.3,8.7,6.9,27.8,1.4,2.8,11.2,22.2,100,106,
Taurean Prince,18:59,.872,.833,.667,.333,0.0,14.6,8.7,12.1,0.0,0.0,22.5,9.2,141,109,
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Austin Reaves,27:33,.690,.600,.200,.800,0.0,6.7,4.0,16.7,0.0,0.0,0.0,29.1,155,112,
Max Christie,19:29,.532,.000,1.000,2.000,0.0,9.5,5.7,5.2,2.3,0.0,34.7,5.8,91,105,
Jarred Vanderbilt,15:46,.000,.000,.000,.000,0.0,23.4,14.0,6.5,2.9,11.3,0.0,2.5,59,92,
Rui Hachimura,8:37,.000,.000,.000,.000,31.8,0.0,12.8,0.0,0.0,0.0,0.0,4.6,104,113,
Jaxson Hayes,7:23,,,,,18.6,37.5,29.9,13.8,0.0,0.0,100.0,5.4,75,102,
Jalen Hood-Schifino,0:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,
Maxwell Lewis,0:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,
Christian Wood,Did Not Play
Team Totals,240,.595,.545,.148,.398,34.3,82.7,63.2,53.2,4.7,18.5,14.8,100.0,116.6,103.3,
